N,time0,res0,time1,res1,time2,res2,time3,res3,time4,res4,time5,res5,time6,res6,time7,res7,time8,res8,time9,res9,time10,res10,time11,res11,time12,res12,time13,res13,time14,res14,time15,res15,time16,res16,time17,res17
1.0,0.17839407920837402,9404481.0,0.16928863525390625,8475360.0,0.16927790641784668,7889194.5,0.16676950454711914,7541434.5,0.16927003860473633,7169544.5,0.15157127380371094,6971184.5,0.16927433013916016,6746883.5,0.16928768157958984,6625538.5,0.16927337646484375,6559759.5,0.16927695274353027,6392621.5,0.16276812553405762,6148573.0,0.16277241706848145,6116539.5,0.16275882720947266,6056554.5,0.1692805290222168,5899227.5,0.16927862167358398,5828887.0,0.18489885330200195,13958733.0,0.1627657413482666,15765390.0,0.1467750072479248,16523150.0
1.0,0.20052289962768555,9566314.0,0.18491315841674805,8381142.5,0.18490147590637207,7915282.0,0.18239402770996094,7557023.5,0.18489336967468262,7310852.5,0.16919994354248047,7125728.5,0.1849384307861328,6815382.0,0.18491125106811523,6685127.0,0.18489885330200195,6464935.0,0.18490147590637207,6356410.0,0.1849062442779541,6172680.5,0.17839932441711426,6132303.5,0.17838454246520996,6015461.0,0.1849071979522705,5924728.0,0.18490195274353027,5869165.5,0.20052218437194824,13017734.0,0.1783907413482666,14980802.0,0.1623983383178711,16641374.0
1.0,0.2161550521850586,9580190.0,0.20053744316101074,8471463.0,0.20052790641784668,7968086.0,0.19801926612854004,7557024.0,0.20051860809326172,7399458.0,0.1848297119140625,7048565.0,0.20052504539489746,6881325.0,0.20053553581237793,6632929.0,0.20052599906921387,6587302.5,0.20052695274353027,6419188.0,0.2005302906036377,6264701.5,0.20052862167358398,6130330.5,0.20052266120910645,6103004.0,0.2005295753479004,5991484.0,0.20052790641784668,5846081.0,0.21615290641784668,13669933.0,0.20052051544189453,14997279.0,0.1780235767364502,16227499.0
1.0,0.2317798137664795,9489967.0,0.21616172790527344,8441984.0,0.21615123748779297,7939147.0,0.21364378929138184,7517599.5,0.22266006469726562,7400804.0,0.2004539966583252,7051611.0,0.21614933013916016,6895511.0,0.21616077423095703,6605590.5,0.22266864776611328,6524825.0,0.21615099906921387,6383359.0,0.2161579132080078,6337110.0,0.21616077423095703,6250528.5,0.21614813804626465,6091664.5,0.21615242958068848,5983277.5,0.21615219116210938,5896302.5,0.23179030418395996,13719440.0,0.21615099906921387,14943162.0,0.1936485767364502,16112370.0
1.0,0.2474045753479004,9512785.0,0.23829984664916992,8736111.0,0.23828673362731934,7983057.0,0.22926950454711914,7639534.5,0.23828625679016113,7379898.0,0.2160787582397461,7101018.5,0.23177433013916016,6868293.5,0.23178434371948242,6743628.0,0.23829126358032227,6628165.5,0.23450016975402832,6406750.5,0.231781005859375,6306156.0,0.23178505897521973,6212606.5,0.23177266120910645,6081338.0,0.23828935623168945,6018645.0,0.23177647590637207,5893381.0,0.24739694595336914,13760436.0,0.23177599906921387,14623634.0,0.2157890796661377,15942146.0
1.0,0.2630300521850586,9659568.0,0.2539253234863281,8419440.0,0.25391340255737305,8021779.0,0.24489307403564453,7728886.5,0.2539083957672119,7345794.5,0.2317032814025879,7131148.5,0.24739980697631836,6887525.5,0.253920316696167,6804780.0,0.25391578674316406,6616035.5,0.2536325454711914,6415725.5,0.2474064826965332,6283547.5,0.24741077423095703,6202643.0,0.24739885330200195,6141801.0,0.25391411781311035,6047156.0,0.25391125679016113,5944405.5,0.2695324420928955,13352043.0,0.24740099906921387,14623636.0,0.23141264915466309,15775538.0
1.0,0.2786540985107422,9794834.0,0.26955175399780273,8551227.0,0.26953816413879395,8026151.5,0.2670278549194336,7798584.0,0.2695324420928955,7384482.0,0.2473287582397461,7124582.5,0.26953721046447754,6911537.0,0.2695460319519043,6770510.0,0.2695803642272949,6589893.0,0.26926565170288086,6491726.0,0.2630293369293213,6323634.0,0.26303529739379883,6214854.5,0.26302099227905273,6119881.5,0.26953768730163574,6063541.5,0.26953959465026855,5980269.0,0.2851588726043701,13769294.0,0.26302671432495117,14858881.0,0.24704217910766602,15723125.0
0.0,0.2942771911621094,9656387.0,0.2851753234863281,8625638.0,0.28516244888305664,8083276.5,0.2826523780822754,7553440.0,0.2851579189300537,7352700.0,0.2629537582397461,7192386.5,0.28516054153442383,7048565.0,0.285170316696167,6746370.0,0.28516578674316406,6606071.5,0.28488874435424805,6508445.0,0.2851707935333252,6454018.5,0.27866315841674805,6268281.0,0.27864599227905273,6101041.0,0.28516125679016113,6051363.5,0.28516173362731934,5962283.5,0.3007831573486328,13193235.0,0.27865052223205566,14380703.0,0.2626645565032959,15836010.0
,0.31641221046447754,9930441.0,0.3007986545562744,8530078.0,0.30078744888305664,8112442.5,0.2982926368713379,7687681.0,0.30078125,7540221.5,0.28509092330932617,7218589.0,0.30079078674316406,6951932.0,0.3007962703704834,6850715.5,0.3073008060455322,6673873.5,0.30051159858703613,6564435.5,0.3007931709289551,6355058.0,0.29428720474243164,6248518.0,0.30078649520874023,6168710.0,0.3007853031158447,6010625.0,0.30078697204589844,6002355.5,0.3164079189300537,12832914.0,0.29427433013916016,14196502.0,0.2782878875732422,15925927.0
,0.33204078674316406,9648555.0,0.3164248466491699,8622863.0,0.31641149520874023,8137256.0,0.3139019012451172,7708850.0,0.3229176998138428,7505784.5,0.30071568489074707,7180512.5,0.3164100646972656,6986445.0,0.3164174556732178,6836696.5,0.3229334354400635,6622915.0,0.31613707542419434,6500911.5,0.316417932510376,6360499.5,0.3164243698120117,6281526.5,0.31641387939453125,6230882.5,0.316408634185791,6029883.0,0.31641197204589844,5946526.0,0.3320329189300537,12997642.0,0.3164100646972656,14554380.0,0.2939133644104004,15609916.0
,0.34766435623168945,9659568.0,0.33857131004333496,8724086.0,0.33855295181274414,8210260.5,0.3295278549194336,7732667.5,0.33854174613952637,7523564.5,0.31633996963500977,7213314.0,0.3320353031158447,7050833.0,0.3320438861846924,6872714.5,0.3385579586029053,6771599.5,0.33176279067993164,6521247.0,0.3320436477661133,6371053.5,0.33466196060180664,6312549.0,0.33204174041748047,6237417.5,0.3385457992553711,6101227.5,0.33203577995300293,5978225.5,0.3476581573486328,12903111.0,0.3320353031158447,14177301.0,0.3160545825958252,15671615.0
,0.36328792572021484,9765810.0,0.35419297218322754,8789139.0,0.35417795181274414,8203279.5,0.3451521396636963,7737643.0,0.35416698455810547,7560612.0,0.33196449279785156,7201373.5,0.34766149520874023,7001775.5,0.35418152809143066,6901294.0,0.35418081283569336,6771013.0,0.34738683700561523,6679222.5,0.3476676940917969,6423687.0,0.35029101371765137,6364235.0,0.3476595878601074,6192195.5,0.3541698455810547,6098709.0,0.3541741371154785,6021691.5,0.3697986602783203,12619006.0,0.34766125679016113,14444669.0,0.3316807746887207,15073311.0
,0.37891435623168945,9648555.0,0.36981987953186035,8816043.0,0.36980342864990234,8127446.0,0.3672935962677002,7785778.0,0.36979198455810547,7539080.5,0.34758901596069336,7282817.5,0.3698008060455322,7029235.0,0.36980700492858887,6887083.0,0.36980676651000977,6703969.5,0.3695220947265625,6598263.5,0.3632948398590088,6371391.0,0.36591577529907227,6349622.5,0.3632845878601074,6248786.0,0.3697962760925293,6078229.0,0.369797945022583,6033913.0,0.385425329208374,12661362.0,0.3632822036743164,14024577.0,0.3473026752471924,15193702.0
,0.39453792572021484,9788347.0,0.38544178009033203,8751171.0,0.38542795181274414,8144471.5,0.3829164505004883,7831907.5,0.38541603088378906,7468091.0,0.36321544647216797,7256157.0,0.3854250907897949,7048565.0,0.3854329586029053,6872714.5,0.38543081283569336,6778728.5,0.3851487636566162,6596141.0,0.38543128967285156,6485689.5,0.38153815269470215,6355058.0,0.38541483879089355,6196181.5,0.3854210376739502,6138632.5,0.38542890548706055,6005519.5,0.4010469913482666,12656030.0,0.3789103031158447,13840531.0,0.3629305362701416,15303640.0
,0.41668224334716797,9990414.0,0.4010658264160156,8808095.0,0.40105104446411133,8297477.0,0.3985433578491211,7829389.0,0.40104055404663086,7521144.0,0.38535475730895996,7270633.0,0.4010498523712158,7192665.0,0.4010581970214844,6800404.0,0.40105605125427246,6759470.5,0.4007725715637207,6589892.0,0.4010584354400635,6412267.5,0.39716434478759766,6325980.0,0.4010481834411621,6258383.5,0.4010436534881592,6222107.0,0.4010488986968994,6125988.0,0.4166743755340576,12514753.0,0.3945322036743164,13889038.0,0.3785538673400879,14847494.0
,0.43230342864990234,9953770.0,0.42319774627685547,8639556.0,0.42318248748779297,8224251.5,0.4141829013824463,7789624.5,0.423175573348999,7598037.5,0.40097951889038086,7299526.5,0.41667771339416504,7039085.5,0.4166834354400635,6872263.5,0.42319297790527344,6706126.5,0.4163970947265625,6585184.0,0.41668176651000977,6480070.5,0.4163057804107666,6437969.5,0.4166719913482666,6261679.0,0.4231750965118408,6157912.5,0.4166736602783203,6148360.5,0.432297945022583,12694510.0,0.41667604446411133,14088779.0,0.3941783905029297,14922008.0
,0.44792771339416504,9866155.0,0.4388298988342285,8697161.0,0.4388141632080078,8170788.5,0.4298093318939209,7773099.0,0.4387989044189453,7498639.5,0.41660475730895996,7323179.0,0.4322993755340576,7110655.5,0.438845157623291,6915555.5,0.43881916999816895,6832140.0,0.432023286819458,6695343.0,0.43230557441711426,6439006.0,0.4319276809692383,6372077.5,0.4322984218597412,6287158.0,0.4403188228607178,6225617.5,0.43880224227905273,6134480.0,0.45443201065063477,12176733.0,0.4322981834411621,13607371.0,0.41631531715393066,15330759.0
,0.46355485916137695,9952169.0,0.4544532299041748,8856855.0,0.45444178581237793,8289028.0,0.4519190788269043,7933663.0,0.45442628860473633,7543792.0,0.43222880363464355,7345794.5,0.44792604446411133,7082149.5,0.4509572982788086,6941581.5,0.4544408321380615,6773278.5,0.4476463794708252,6723999.5,0.44793176651000977,6508024.5,0.4475548267364502,6375492.0,0.44793105125427246,6278209.5,0.45702266693115234,6185521.0,0.4544355869293213,6105155.5,0.4700648784637451,12362622.0,0.44792914390563965,13712821.0,0.4319422245025635,15247233.0
,0.47917866706848145,9904042.0,0.4700789451599121,8709128.0,0.4700634479522705,8297476.0,0.46755552291870117,7874787.0,0.470050573348999,7546219.5,0.44785380363464355,7241985.5,0.46654653549194336,7160049.5,0.4711740016937256,6974152.0,0.4700658321380615,6842832.5,0.4697895050048828,6641405.0,0.46355223655700684,6539172.5,0.463179349899292,6376859.0,0.4635436534881592,6304541.0,0.47264575958251953,6212606.5,0.4700589179992676,6074952.0,0.485689640045166,12392363.0,0.4635491371154785,13388531.0,0.4475688934326172,15422736.0
,0.5013115406036377,10121567.0,0.4857051372528076,8883312.0,0.4856891632080078,8269074.5,0.48317670822143555,7964453.5,0.48567652702331543,7548581.5,0.46347808837890625,7235252.5,0.48465657234191895,7202531.5,0.4913485050201416,6945636.5,0.4856903553009033,6834337.5,0.4854090213775635,6611870.5,0.48568224906921387,6515577.5,0.4788026809692383,6433074.5,0.4791691303253174,6287158.0,0.48827481269836426,6199650.5,0.4856841564178467,6131317.0,0.5013144016265869,12394356.0,0.4791734218597412,13683463.0,0.46318817138671875,14734732.0
,0.516944169998169,9899264.0,0.5013289451599121,9027347.0,0.5013124942779541,8231664.5,0.49880075454711914,7820464.0,0.5013735294342041,7596851.0,0.48561739921569824,7360436.5,0.5102922916412354,7187163.0,0.5093874931335449,6980490.5,0.5013158321380615,6870955.5,0.5010418891906738,6660552.0,0.5013084411621094,6511586.5,0.5009331703186035,6432700.0,0.5013141632080078,6289181.0,0.5038957595825195,6181082.0,0.5014362335205078,6080185.0,0.5169413089752197,12222859.0,0.5013031959533691,13567367.0,0.4788169860839844,14652624.0
,0.5325703620910645,9895803.0,0.5169541835784912,8649339.0,0.5169379711151123,8318010.5,0.5144228935241699,7907473.5,0.5230119228363037,7650590.5,0.5012392997741699,7333192.5,0.52591872215271,7222074.0,0.5250182151794434,7037184.5,0.5234506130218506,6842198.0,0.516657829284668,6632431.0,0.5169341564178467,6563379.0,0.5165674686431885,6463501.0,0.5169379711151123,6362187.5,0.5195202827453613,6215854.5,0.5170676708221436,6106325.5,0.5340745449066162,12041163.0,0.5169370174407959,13642968.0,0.4945673942565918,15025526.0
,0.5481929779052734,10024465.0,0.539090633392334,8912795.0,0.5390746593475342,8347196.5,0.5300569534301758,7947006.5,0.5386364459991455,7670332.0,0.5168623924255371,7451530.0,0.5415430068969727,7214474.0,0.5406420230865479,7039085.5,0.5390746593475342,6903515.5,0.5322821140289307,6618164.0,0.5325572490692139,6528406.0,0.5321907997131348,6472616.5,0.5325608253479004,6311533.5,0.5386562347412109,6236414.5,0.5326924324035645,6117717.0,0.5508115291595459,12018769.0,0.5325608253479004,13769293.0,0.5005741119384766,15447735.0
,0.5638148784637451,10049477.0,0.5547182559967041,8955453.0,0.5547027587890625,8291694.0,0.545677661895752,7922004.5,0.5542633533477783,7599260.0,0.5324878692626953,7425993.5,0.557166576385498,7174159.0,0.5563983917236328,6998781.0,0.5546994209289551,6829942.0,0.5479073524475098,6733255.5,0.5481820106506348,6586243.5,0.5478150844573975,6503002.5,0.5481855869293213,6399854.5,0.5544111728668213,6293522.0,0.5543272495269775,6152531.0,0.5699501037597656,12039226.0,0.5481832027435303,13397149.0,0.5162041187286377,14905708.0
,0.579444169998169,10020855.0,0.5703415870666504,9064666.0,0.5703237056732178,8290361.0,0.5678150653839111,7954877.0,0.5698862075805664,7606565.0,0.5481152534484863,7349153.0,0.5727932453155518,7247314.0,0.572028398513794,7053101.0,0.5703253746032715,6883539.0,0.570044994354248,6710456.5,0.5703146457672119,6565490.5,0.5634417533874512,6416757.5,0.5638096332550049,6325274.5,0.5700435638427734,6291205.0,0.5699634552001953,6152532.0,0.5855720043182373,11982459.0,0.5638101100921631,13462180.0,0.5319662094116211,14405063.0
,0.5950667858123779,10002759.0,0.5859665870666504,8837114.0,0.5859487056732178,8488825.0,0.5834403038024902,7935126.5,0.5855107307434082,7727642.5,0.5637388229370117,7377694.0,0.588416337966919,7187163.0,0.5876588821411133,6993538.5,0.5859506130218506,6933486.0,0.5856692790985107,6777638.5,0.5859470367431641,6571688.5,0.5790653228759766,6456482.5,0.5794341564178467,6362187.5,0.5856666564941406,6259390.5,0.5855770111083984,6146171.5,0.6011965274810791,11775090.0,0.5794339179992676,13307236.0,0.5475974082946777,14625989.0
,0.6172049045562744,10051503.0,0.6015944480895996,8918992.0,0.6015739440917969,8350371.0,0.5990645885467529,7985625.0,0.6076414585113525,7759137.0,0.585878849029541,7356064.0,0.6105544567108154,7241735.0,0.6092860698699951,7068728.0,0.6015739440917969,6824300.5,0.6012940406799316,6744713.5,0.6015701293945312,6582132.5,0.5946879386901855,6493182.0,0.6015737056732178,6341829.0,0.6012916564941406,6268281.0,0.6012022495269775,6170695.0,0.6168215274810791,12304634.0,0.5950577259063721,13114394.0,0.5632214546203613,14450596.0
,0.6328306198120117,10226003.0,0.6172151565551758,8901828.0,0.6171982288360596,8400252.0,0.6146872043609619,8009936.0,0.6232748031616211,7712607.5,0.601506233215332,7375320.0,0.6261782646179199,7266191.5,0.6249191761016846,7018683.5,0.6237196922302246,6960782.5,0.6169190406799316,6783188.5,0.617196798324585,6587302.5,0.6168231964111328,6531991.0,0.6172006130218506,6387133.5,0.6169133186340332,6304541.0,0.6168272495269775,6134479.0,0.6324462890625,12053362.0,0.6171965599060059,13212143.0,0.5813357830047607,14516507.0
,0.6484534740447998,10218301.0,0.639352560043335,8982510.0,0.6393370628356934,8363460.5,0.6303160190582275,7956358.0,0.6388976573944092,7681479.0,0.6171298027038574,7422552.5,0.6418056488037109,7241735.0,0.6405436992645264,7033022.5,0.639338493347168,7019438.5,0.632544755935669,6792631.5,0.632821798324585,6604529.0,0.6324515342712402,6483603.5,0.6328237056732178,6421991.0,0.6385517120361328,6350275.0,0.6324508190155029,6157912.5,0.6480705738067627,11829867.0,0.6328213214874268,13330638.0,0.5969645977020264,14508132.0
,0.664078950881958,10042611.0,0.6549756526947021,8893739.0,0.6549625396728516,8490189.0,0.6459412574768066,7973638.5,0.6545219421386719,7716372.0,0.6327540874481201,7400648.5,0.6574273109436035,7239906.5,0.6561665534973145,7145990.5,0.6549608707427979,6976396.5,0.6481678485870361,6758890.5,0.6484453678131104,6657341.0,0.6480734348297119,6546370.5,0.6484472751617432,6441456.5,0.6541781425476074,6277199.5,0.6545906066894531,6208118.5,0.6702117919921875,12043099.0,0.6484458446502686,13390686.0,0.6166071891784668,14331030.0
,0.6797029972076416,10030917.0,0.6707303524017334,8956894.0,0.6705875396728516,8455916.0,0.6680829524993896,7961683.0,0.6701459884643555,7665379.5,0.6483802795410156,7390260.0,0.6730527877807617,7316319.0,0.67179274559021,7060337.0,0.6705868244171143,6856869.5,0.6703033447265625,6764983.5,0.6640698909759521,6642472.5,0.6636967658996582,6492138.5,0.6640713214874268,6320274.0,0.6698024272918701,6268281.0,0.6702163219451904,6178099.0,0.6858363151550293,11740218.0,0.6640713214874268,13669933.0,0.6322309970855713,14012566.0
,0.6953272819519043,10036153.0,0.6863613128662109,9035660.0,0.686211347579956,8443904.0,0.683704137802124,8100088.0,0.6857707500457764,7715130.5,0.67051100730896,7519935.5,0.6886773109436035,7241735.0,0.6874146461486816,7112944.0,0.6862092018127441,6967101.5,0.685927152633667,6677620.5,0.6862103939056396,6625461.0,0.6793212890625,6513681.0,0.6862051486968994,6370028.0,0.6854243278503418,6364235.0,0.6858420372009277,6185520.5,0.7014641761779785,11847366.0,0.6796965599060059,13075018.0,0.6478586196899414,14003553.0
,0.7174673080444336,10037768.0,0.7019858360290527,8931433.0,0.7018368244171143,8606914.0,0.699331521987915,8011224.5,0.7013955116271973,7723867.0,0.6861441135406494,7443526.5,0.7108192443847656,7276249.5,0.7030415534973145,7066453.5,0.7019655704498291,6927638.5,0.7015528678894043,6787060.0,0.7018365859985352,6552082.5,0.6949474811553955,6624473.0,0.7018382549285889,6454018.5,0.7010488510131836,6290486.0,0.7014648914337158,6134683.5,0.7170865535736084,11820009.0,0.6953206062316895,12868971.0,0.6634807586669922,14393482.0
,0.7330935001373291,10095340.0,0.7236168384552002,9092387.0,0.7239670753479004,8449339.0,0.7149548530578613,8039843.5,0.7235391139984131,7727594.0,0.7017679214477539,7540221.5,0.7264432907104492,7247561.0,0.7251789569854736,7110655.5,0.7079708576202393,6832140.0,0.7171778678894043,6807580.0,0.7174603939056396,6757876.0,0.7170922756195068,6592012.0,0.7174620628356934,6385426.0,0.7166755199432373,6336091.0,0.7170906066894531,6258111.0,0.7327103614807129,11717086.0,0.7174615859985352,12967207.0,0.6791057586669922,14236052.0
,0.7487149238586426,9978822.0,0.7392492294311523,9034610.0,0.7396008968353271,8456704.0,0.7305772304534912,8073891.5,0.7391641139984131,7749027.0,0.717393159866333,7487991.0,0.7420675754547119,7365174.0,0.7408034801483154,7120635.5,0.7236030101776123,6923183.0,0.7328066825866699,6752373.0,0.7330875396728516,6622915.0,0.7327139377593994,6538121.0,0.733088493347168,6404331.5,0.7388136386871338,6366618.0,0.739220142364502,6272315.0,0.75484299659729,12059766.0,0.7330837249755859,13390686.0,0.6947295665740967,13937885.0
,0.7643420696258545,10386761.0,0.7548737525939941,9034610.0,0.7552237510681152,8392972.0,0.7462027072906494,8073603.5,0.7547895908355713,7682715.0,0.7330188751220703,7487991.0,0.7576932907104492,7333388.0,0.756427526473999,7118346.0,0.7392277717590332,6886417.0,0.7484266757965088,6799795.0,0.7487084865570068,6645114.5,0.7483415603637695,6508024.5,0.7487103939056396,6484240.5,0.7544376850128174,6356409.5,0.7548532485961914,6205878.5,0.7704758644104004,11672969.0,0.7487106323242188,12997642.0,0.7168760299682617,14296582.0
,0.7799673080444336,10304098.0,0.770498514175415,8979619.0,0.770848274230957,8554625.0,0.7683398723602295,8001971.0,0.7704119682312012,7743921.0,0.7486417293548584,7570289.5,0.7733175754547119,7284936.5,0.7720508575439453,7099062.0,0.7548518180847168,6972307.0,0.7705686092376709,6845670.5,0.764336109161377,6602403.5,0.7639610767364502,6518295.0,0.7643356323242188,6497775.5,0.7700622081756592,6344890.5,0.7704770565032959,6243966.0,0.7860996723175049,11614103.0,0.7643346786499023,12801768.0,0.7325031757354736,14395798.0
,0.8020966053009033,10236450.0,0.786125898361206,9050869.0,0.7864735126495361,8526706.0,0.7839663028717041,8103003.0,0.7860512733459473,7723867.0,0.7642662525177002,7541434.5,0.7889413833618164,7308711.5,0.7876758575439453,7087510.5,0.7704763412475586,6980490.0,0.7861940860748291,6868293.5,0.7864758968353271,6645114.5,0.779585599899292,6491726.0,0.7799599170684814,6498820.0,0.7856905460357666,6373442.5,0.786102294921875,6272596.0,0.801724910736084,11847366.0,0.7799587249755859,12587043.0,0.7481179237365723,13923805.0
,0.8177289962768555,10266248.0,0.8017501831054688,9158328.0,0.8020975589752197,8571087.0,0.7995896339416504,8115053.5,0.801661491394043,7740188.0,0.7864036560058594,7459804.5,0.8110795021057129,7333192.0,0.8034310340881348,7177333.0,0.7860994338989258,6958948.0,0.8018159866333008,6916667.5,0.8021020889282227,6647252.0,0.8017182350158691,6608197.5,0.8021047115325928,6482155.5,0.8013126850128174,6420957.0,0.801727294921875,6251803.0,0.8173508644104004,11615972.0,0.8020889759063721,12887059.0,0.7637448310852051,14450596.0
,0.8354382514953613,10220505.0,0.8173744678497314,9023401.0,0.8177237510681152,8474773.0,0.8152179718017578,8148403.0,0.8238046169281006,7843495.0,0.8020317554473877,7506899.5,0.8268332481384277,7316524.0,0.8094394207000732,7059985.5,0.8017268180847168,6929446.0,0.8174397945404053,6811478.0,0.8177268505096436,6706126.5,0.8173491954803467,6600384.0,0.81772780418396,6419923.0,0.8169355392456055,6332401.5,0.8173511028289795,6271306.5,0.8329737186431885,11422602.0,0.8177258968353271,13073262.0,0.7793715000152588,13926045.0
,0.8526701927185059,10359618.0,0.8395187854766846,9032755.0,0.8398606777191162,8553249.0,0.8308401107788086,8176404.0,0.8394289016723633,7835807.5,0.817652702331543,7617507.5,0.8424665927886963,7378880.5,0.8250701427459717,7100204.0,0.8238668441772461,6963022.0,0.8330636024475098,6853561.5,0.833350419998169,6605009.0,0.8329732418060303,6598263.5,0.83335280418396,6464541.5,0.8390722274780273,6427529.0,0.8329753875732422,6203641.0,0.8485989570617676,11587734.0,0.8333461284637451,12735285.0,0.7949929237365723,13952001.0
