,time0,res0,time1,res1,time2,res2,time3,res3,time4,res4,time5,res5,time6,res6,time7,res7,time8,res8,time9,res9,time10,res10,time11,res11,time12,res12,time13,res13,time14,res14,time15,res15,time16,res16,time17,res17
0,0.0,8562023.385792146,0.0,7616172.481681149,0.0,7042354.031974468,0.0,6567672.908664,0.0,6395189.526885525,0.0,6219607.274179027,0.0,6002069.653744049,0.0,5938339.619716341,0.0,5754031.153724737,0.0,5603797.567218738,0.0,5465841.480516234,0.0,5490673.662346543,0.0,5390594.86703027,0.0,5283597.308000638,0.0,5176649.569716516,0.0,17679119.440007232,0.0,19522306.88512884,0.0,20595919.60922335
1,0.03125786781311035,9027361.39840574,0.015628337860107422,7971632.065679939,0.0156252384185791,7447947.004069942,0.015625,7029460.534313085,0.02213954925537109,6886658.2735979175,0.01562643051147461,6626589.379404182,0.015624046325683594,6414613.85750052,0.0156252384185791,6301257.599197535,0.02214217185974121,6193581.467472836,0.015625476837158203,6007827.694762737,0.01562666893005371,5867023.385339865,0.01563239097595215,5822062.074741149,0.015623092651367188,5725365.174043792,0.015624761581420897,5629792.478115033,0.015625715255737305,5526762.378586068,0.03125333786010742,15198181.882482927,0.01563119888305664,17142913.11016724,0.01563286781311035,18288937.857167676
2,0.04688215255737305,9118763.208352884,0.03777360916137695,8118539.093513073,0.03776168823242188,7600452.848063108,0.03125166893005371,7152866.309162693,0.03776288032531738,6979825.139159815,0.031249046325683594,6731408.303000372,0.0312502384185791,6519652.4827105515,0.03125190734863281,6395533.094555036,0.0377812385559082,6274446.072855593,0.03125309944152832,6105385.693718346,0.03125143051147461,5963971.975406189,0.03125739097595215,5908267.4897256335,0.03124833106994629,5810483.641715215,0.03776216506958008,5741290.28345191,0.03125,5612976.449369355,0.0468747615814209,14872810.841589153,0.03125715255737305,16613724.29889622,0.03125786781311035,17762464.086388756
3,0.06250619888305664,9192542.176588157,0.053400516510009766,8189432.48704151,0.053386449813842766,7672643.817612211,0.046873807907104485,7237341.438679767,0.05338549613952637,7047852.472626782,0.046873807907104485,6802906.703716336,0.0468754768371582,6591093.55290498,0.05339908599853516,6482217.710860928,0.05339193344116211,6333152.14577535,0.046875715255737305,6171152.333272161,0.046875953674316406,6029363.070194457,0.04688429832458496,5967157.050020108,0.046875715255737305,5868413.486341765,0.05338764190673828,5792646.258560707,0.053391218185424805,5691330.7402587915,0.06901264190673828,14532597.624296932,0.04688072204589844,16262852.022985,0.04688119888305664,17411198.86477379
4,0.07818126678466797,9255358.196337668,0.06902718544006348,8247347.759421045,0.06901168823242188,7731049.431580654,0.06650876998901367,7318064.607600512,0.06901431083679199,7102358.839051671,0.06900620460510254,6878616.332832503,0.06901216506958008,6666596.837392823,0.06902337074279785,6528348.286639816,0.06901288032531737,6380085.841500249,0.06901359558105469,6240250.688416517,0.0625007152557373,6079862.166908347,0.06250762939453125,6012983.6441509845,0.062498807907104485,5913390.740741027,0.0690145492553711,5833657.193315992,0.06901407241821289,5732718.835633002,0.0846400260925293,14341362.324541375,0.06250429153442383,15994966.175008731,0.06250429153442383,17141856.720298484
5,0.09375548362731934,9309946.29264178,0.08465003967285156,8296781.197447873,0.08463597297668457,7780543.497025086,0.08213520050048828,7370358.631391576,0.08463573455810547,7148186.671105202,0.08614230155944824,6925460.08498203,0.08463668823242188,6709413.842240575,0.0846555233001709,6567246.533309957,0.08463859558105469,6419501.037630847,0.08463788032531737,6279260.2876833165,0.08464431762695312,6136876.020299273,0.07813215255737305,6050925.868944994,0.07812166213989258,5950568.818513206,0.08463811874389647,5868071.135944888,0.0846409797668457,5767450.834897561,0.10026288032531737,14176610.219641324,0.07813072204589844,15776342.089672778,0.07813382148742676,16921250.097682003
6,0.11589407920837402,9377776.465043966,0.10027408599853516,8340170.091082014,0.10026025772094728,7823725.925596812,0.09776115417480467,7415582.187851357,0.10026001930236816,7187944.685746032,0.08907222747802734,6932743.317952997,0.100264310836792,6746544.391436677,0.10027265548706056,6601009.602655048,0.1002633571624756,6453633.9981466,0.10026192665100098,6312990.429502483,0.10026693344116212,6170417.164894741,0.09375905990600586,6083508.757979584,0.10026240348815918,5994554.28612123,0.10026192665100098,5897870.760346501,0.1002647876739502,5797507.156698042,0.11588764190673828,14031475.553699564,0.09375333786010742,15590845.234669048,0.09388446807861328,16732150.423333436
7,0.1315176486968994,9420365.117717842,0.1224067211151123,8394040.063908672,0.12239408493041992,7877033.230717172,0.11338281631469728,7455549.80373867,0.12239718437194826,7236757.010592523,0.10469722747802734,6968751.940333144,0.11588811874389647,6779417.475253448,0.11589741706848145,6630978.057305894,0.12239980697631835,6495476.016814821,0.11588549613952635,6342793.000912686,0.11589431762695312,6200064.87038205,0.1159038543701172,6123196.419553344,0.11588692665100098,6021256.099273923,0.12240028381347655,5934401.0387154445,0.1158888339996338,5824087.2566892095,0.13151288032531738,13901572.1805746,0.11589193344116212,15367468.796944004,0.09989333152770996,16666732.955525614
8,0.14714574813842773,9459499.579340111,0.13803911209106445,8427969.358986001,0.13802742958068848,7910444.352057789,0.12900733947753906,7491456.029683568,0.13802194595336914,7267187.229405025,0.12032294273376465,7000824.823962823,0.1315138339996338,6808986.159400927,0.13152313232421875,6657975.27127463,0.13802289962768555,6521527.112901242,0.13151240348815918,6369551.551475164,0.1315174102783203,6226673.261914509,0.13152170181274414,6147776.792404206,0.1315135955810547,6045282.469069621,0.1380302906036377,5957150.435737675,0.131514310836792,5847966.612657814,0.1536417007446289,13737938.210531395,0.1315150260925293,15230396.901854523,0.1155264377593994,16510407.003895236
9,0.16276884078979492,9495718.580488918,0.15366363525390625,8459174.42941481,0.1536540985107422,7941069.640229408,0.1511392593383789,7536877.823706899,0.15364599227905273,7295001.776211645,0.13594675064086914,7029795.472847484,0.1536421775817871,6846426.525499905,0.15371060371398926,6692304.0862712525,0.15364837646484375,6545323.5462483745,0.14713597297668454,6393858.99996717,0.14714384078979492,6250856.259686904,0.14714860916137695,6170180.782061438,0.14713716506958008,6067151.157992216,0.1536569595336914,5977921.903357042,0.15365386009216309,5878181.792324201,0.16927456855773926,13633870.110702226,0.14714312553405762,15106370.933750492,0.1311502456665039,16370622.694177229
10,0.17839407920837402,9529467.939233089,0.16928863525390625,8488112.345848594,0.16927790641784668,7969377.673344065,0.16676950454711914,7565868.863537323,0.16927003860473633,7320644.307017165,0.15157127380371094,7056256.814290211,0.16927433013916016,6870353.21747714,0.16928768157958984,6714140.757651522,0.16927337646484375,6567244.750443685,0.16927695274353027,6424944.977065818,0.16276812553405762,6273038.046061514,0.16277241706848145,6190774.462135729,0.16275882720947266,6087244.493893387,0.1692805290222168,5997052.814182744,0.16927862167358398,5897452.065998943,0.18489885330200195,13537686.330919083,0.1627657413482666,14993099.732353818,0.1467750072479248,16243970.33725075
11,0.20052289962768555,9573668.96305808,0.18491315841674805,8515116.369816635,0.18490147590637207,7995722.797122215,0.18239402770996094,7592749.610440747,0.18489336967468264,7344448.874439348,0.16919994354248047,7083631.144325764,0.1849384307861328,6892604.44001757,0.18491125106811526,6734495.963862567,0.18489885330200195,6587582.910483157,0.18490147590637207,6444934.6250258405,0.1849062442779541,6301661.570038773,0.17839932441711426,6209854.298637748,0.17838454246520996,6105853.939341447,0.1849071979522705,6014804.938204166,0.18490195274353027,5915323.454820471,0.20052218437194824,13448203.055639293,0.1783907413482666,14888756.45993521,0.1623983383178711,16128095.407956202
12,0.2161550521850586,9602706.433575977,0.20053744316101074,8540449.562734317,0.20052790641784668,8020382.208476822,0.19801926612854004,7617832.148870721,0.20051860809326166,7366679.876817659,0.1848297119140625,7106055.773566108,0.20052504539489746,6913275.6639056485,0.20053553581237796,6753521.582999932,0.20052599906921387,6606565.230988198,0.20052695274353027,6463578.380788739,0.2005302906036377,6320208.220912441,0.200528621673584,6234699.032859777,0.20052266120910645,6130086.387354307,0.2005295753479004,6031367.370770952,0.20052790641784668,5932000.122974616,0.21615290641784668,13364480.815234145,0.20052051544189453,14753707.393954376,0.1780235767364502,16021206.426700782
13,0.2317798137664795,9630154.685022118,0.21616172790527344,8564322.354461621,0.21615123748779294,8043563.725142361,0.21364378929138186,7641351.978529408,0.2226600646972656,7395877.590883911,0.2004539966583252,7126995.099975829,0.21614933013916016,6932718.754524446,0.21616077423095706,6771391.634535606,0.22266864776611328,6631479.065343201,0.21615099906921387,6481052.273044121,0.2161579132080078,6337597.336974715,0.21616077423095706,6250943.845927815,0.21614813804626465,6145911.5145510845,0.21615242958068848,6046902.173091678,0.21615219116210935,5947635.808177242,0.23179030418396,13285807.57038011,0.21615099906921387,14665919.664889246,0.1936485767364502,15921965.509315941
14,0.2474045753479004,9656194.687838811,0.2382998466491699,8595974.413771126,0.2382867336273193,8074223.294281498,0.22926950454711914,7663503.934991797,0.23828625679016116,7415078.958739124,0.2160787582397461,7146651.546947442,0.23177433013916016,6951039.56304354,0.2317843437194824,6788243.94645782,0.2382912635803223,6647849.650343206,0.2345001697540283,6500275.9248991925,0.231781005859375,6353963.515653878,0.2317850589752197,6266250.794317532,0.23177266120910645,6160825.617036959,0.23828935623168945,6067395.73289004,0.2317764759063721,5962360.336576084,0.24739694595336914,13211768.629979871,0.2317759990692139,14583544.66043655,0.2157890796661377,15792408.886502944
15,0.2630300521850586,9680967.902822234,0.2539253234863281,8616968.473361265,0.25391340255737305,8094517.951582634,0.2448930740356445,7684440.883526668,0.2539083957672119,7433261.312377065,0.2317032814025879,7165180.872416725,0.2473998069763184,6968366.364325691,0.253920316696167,6810603.186785555,0.2539157867431641,6663351.113884918,0.2536325454711914,6519018.979158911,0.2474064826965332,6369431.910335968,0.24741077423095706,6280735.562965195,0.24739885330200195,6174935.320755036,0.25391411781311035,6080926.319290246,0.25391125679016113,5981861.7013964355,0.2695324420928955,13113489.537089344,0.2474009990692139,14505915.630997805,0.2314126491546631,15707674.120584056
16,0.2786540985107422,9704590.365794832,0.26955175399780273,8636977.268267004,0.26953816413879395,8113824.296419129,0.2670278549194336,7712279.592765022,0.2695324420928955,7450538.160653025,0.2473287582397461,7182713.13172097,0.26953721046447754,6991416.683740066,0.2695460319519043,6825443.172934532,0.2695803642272949,6678110.081119191,0.2692656517028809,6533466.916371491,0.2630293369293213,6384095.37564134,0.26303529739379883,6294483.935014974,0.26302099227905273,6188322.304303175,0.2695376873016357,6093776.004961673,0.2695395946502685,5994787.324564419,0.2851588726043701,13048315.719266407,0.2630267143249512,14432502.921603203,0.247042179107666,15627701.97127686
17,0.2942771911621094,9727165.508467695,0.2851753234863281,8656089.693378037,0.28516244888305664,8132239.940137034,0.2826523780822754,7730789.578568271,0.2851579189300537,7466998.641973376,0.2629537582397461,7199353.812708213,0.28516054153442383,7006747.564055198,0.285170316696167,6839589.082242179,0.2851657867431641,6692094.596316267,0.28488874435424805,6547210.63425443,0.2851707935333252,6403660.758656615,0.27866315841674805,6307574.084543945,0.27864599227905273,6201065.538308051,0.28516125679016113,6106013.622000296,0.2851617336273193,6007089.67058952,0.3007831573486328,12986250.187976148,0.2786505222320557,14362876.848995648,0.2626645565032959,15552030.861289078
18,0.31641221046447754,9757530.307003044,0.3007986545562744,8674389.509287331,0.30078744888305664,8149848.107973182,0.2982926368713379,7748474.421992715,0.30078125,7482715.840874563,0.28509092330932617,7221577.609585819,0.3007907867431641,7021392.850000964,0.3007962703704834,6853108.428148581,0.3073008060455322,6710883.238505427,0.3005115985870361,6560325.421060225,0.3007931709289551,6416700.474090877,0.29428720474243164,6320063.281516012,0.30078649520874023,6218135.128389285,0.3007853031158447,6117697.340799463,0.30078697204589844,6018834.720807231,0.3164079189300537,12926999.596193194,0.29427433013916016,14296654.016615774,0.2782878875732422,15480175.76561187
