,time0,res0,time1,res1,time2,res2,time3,res3,time4,res4,time5,res5,time6,res6,time7,res7,time8,res8,time9,res9,time10,res10,time11,res11,time12,res12,time13,res13,time14,res14,time15,res15,time16,res16,time17,res17
0,0.0,23398670.46041327,0.0,23657398.516068235,0.0,23947225.59033913,0.0,24318614.027725928,0.0,25140852.58442747,0.0,25645148.83467097,0.0,25692241.314089753,0.0,25177514.94747147,0.0,25880690.109927617,0.0,26030115.263707496,0.0,25874132.265085578,0.0,26534374.888310164,0.0,26958163.981469326,0.0,26576268.437064286,0.0,27527310.178119592,0.0,12170354.248552522,0.0,10784042.883301735,0.0,9860315.31064037
1,0.015623331069946287,21202232.92160829,0.015631914138793945,21764065.236077573,0.0221407413482666,21861549.642841227,0.015623331069946287,22391714.147797264,0.015625476837158203,22919499.553968363,0.01563239097595215,23198845.192382578,0.015624046325683594,23417142.948916405,0.015625953674316406,23175524.057884827,0.015624523162841797,23626248.479730625,0.015606880187988281,23998307.637405746,0.015626192092895508,23884738.972652234,0.01562643051147461,24329705.770007618,0.03370857238769531,23923204.690693036,0.015625476837158203,24439409.294263005,0.015631437301635742,25035030.450982112,0.0156252384185791,12195123.210461345,0.015624284744262697,10798111.279705754,0.015624523162841797,9931470.998917341
2,0.03125143051147461,20732906.02632977,0.03125786781311035,21339237.34956845,0.037766695022583015,21519915.037408657,0.03124833106994629,21972792.202817447,0.03125166893005371,22452764.162711076,0.031255245208740234,22711886.79506523,0.03124880790710449,22943026.276456345,0.0312504768371582,22748006.55330483,0.03776836395263672,23017026.921596054,0.03123164176940918,23539518.23914083,0.03125166893005371,23440471.285997897,0.03125214576721192,23847784.380936764,0.04933500289916992,23607940.27214797,0.031249284744262695,23976752.067068167,0.03125810623168945,24512257.45576649,0.037767887115478516,12229025.581701517,0.03776645660400391,10817671.222886447,0.0312504768371582,9968905.375733316
3,0.0468747615814209,20421338.605864275,0.04688239097595215,21054262.125070877,0.05338954925537109,21273588.330826662,0.04687666893005371,21692569.883366816,0.046875715255737305,22142769.45909282,0.04687929153442383,22390701.60265532,0.05338883399963379,22521102.864891745,0.05339264869689941,22365211.717953965,0.05339479446411133,22742241.615243874,0.0468745231628418,23231090.383877426,0.046877384185791016,23142334.475933127,0.04688096046447754,23525697.13556033,0.06897187232971191,23308677.800455473,0.0468745231628418,23667526.892698605,0.04688739776611328,24165073.31386156,0.05338907241821289,12252125.224955184,0.05339145660400391,10831212.543837603,0.0468754768371582,9998603.840688333
4,0.06901192665100098,20097258.373077113,0.06250762939453125,20834632.452185377,0.06901431083679199,21077668.508287825,0.0624995231628418,21477023.74719981,0.06900477409362793,21820164.29981474,0.06250429153442383,22145773.9599287,0.06901240348815918,22300727.399384543,0.06901955604553223,22164410.879355907,0.06901812553405763,22524756.207350425,0.062482118606567376,22993719.552787982,0.06250119209289551,22912497.542876743,0.06250143051147461,23278205.23104674,0.08459591865539551,23115990.766302764,0.0624992847442627,23429714.365252674,0.06250572204589844,23899404.7657179,0.0690162181854248,12274578.571371844,0.06901383399963379,10844539.147376359,0.0624995231628418,10023948.647077335
5,0.08463788032531737,19915483.559752252,0.07813262939453125,20653975.873614594,0.08463931083679199,20913607.6833919,0.08463549613952638,21234137.966146544,0.08463668823242188,21638893.948728316,0.07813024520874022,21945834.057013236,0.0846397876739502,22116839.075538553,0.08464336395263672,21996488.303550668,0.0846412181854248,22343264.40504078,0.08461833000183105,22725438.01742501,0.08163928985595703,22684909.67135685,0.08463168144226074,22999614.65070542,0.1002211570739746,22950025.87491909,0.0810861587524414,23200824.546765238,0.07813000679016112,23681802.95049394,0.0846407413482666,12296391.649769785,0.0846400260925293,10857659.835134812,0.08463072776794434,10055007.248119289
6,0.10026311874389647,19758911.748380188,0.09375905990600586,20499541.77911819,0.1002638339996338,20771740.141720157,0.10027837753295897,21091090.970973615,0.10026073455810547,21482698.326418694,0.09375333786010742,21775978.73245427,0.10026693344116212,21958312.91723464,0.10026836395263672,21851386.78225038,0.1002655029296875,22186737.0220462,0.10024309158325197,22567390.803224746,0.09726357460021973,22528146.386315946,0.10026693344116212,22835724.325760834,0.1158456802368164,22803806.038649015,0.10111474990844728,22996354.039680436,0.09375452995300293,23496482.48742552,0.1002650260925293,12317586.007275488,0.1002645492553711,10870573.241796793,0.10026359558105467,10074481.8793163
7,0.11588525772094728,19620997.96176083,0.11591482162475585,20312050.403669048,0.12240195274353027,20597970.483260453,0.11588716506958008,20964936.456634976,0.11588287353515625,21344987.33946017,0.11588859558105467,21571066.362765133,0.11588788032531737,21818585.762406535,0.11589360237121582,21723193.48143529,0.12239646911621095,21995578.779310986,0.11587262153625487,22427545.631930955,0.11288762092590332,22390001.50044071,0.1158883571624756,22691109.52313949,0.1314713954925537,22672810.482247934,0.12117767333984375,22821463.302680098,0.115889310836792,23272457.02849877,0.12240052223205565,12346588.274282705,0.12239360809326172,10888516.559140675,0.11589646339416505,10092391.930494437
8,0.13151288032531738,19497438.832401164,0.13152146339416504,20196387.56881505,0.13802790641784668,20489802.364621874,0.13151097297668454,20851504.722009424,0.13151097297668454,21221502.87933024,0.1315145492553711,21444987.330255177,0.13801980018615725,21644676.01398249,0.13802194595336914,21563385.566079985,0.1380305290222168,21876758.275549937,0.13149237632751465,22301928.059263498,0.12851262092590332,22266174.441335324,0.13151192665100098,22561282.4614168,0.15360021591186526,22507544.19200682,0.14139366149902344,22667192.787817024,0.1315145492553711,23134374.748112097,0.13803386688232422,12366370.876257036,0.13802719116210938,10900952.909991868,0.13151121139526367,10108993.689105274
9,0.14726567268371582,19384526.416995447,0.14714789390563965,20091061.178491928,0.15365219116210938,20391012.13637795,0.14713597297668454,20748346.437454995,0.14713454246520996,21109454.779002186,0.14714407920837402,21330682.823693544,0.15365338325500488,21535062.95426085,0.1536548137664795,21462462.805788882,0.15365147590637207,21768493.983480915,0.14711666107177734,22187599.958251886,0.14413785934448242,22153753.36659841,0.1471397876739502,22443269.034985837,0.16923236846923828,22402234.596552603,0.1615140438079834,22530314.553947866,0.1471402645111084,23009058.25333286,0.15366148948669436,12385585.393499332,0.15365123748779294,10913186.588058501,0.1471383571624756,10124520.475395361
10,0.15327000617980954,19344100.48134096,0.16277217864990234,19994358.794079266,0.16927504539489746,20299983.001270298,0.16275906562805176,20653633.953330155,0.16275906562805176,21006736.58832879,0.1627650260925293,21226085.674406737,0.16927456855773926,21434303.837538607,0.16927814483642578,21369548.88372734,0.16927671432495114,21668839.847649828,0.16274428367614746,22082551.524547126,0.15976166725158691,22050665.771149606,0.16276240348815918,22335009.632952742,0.18485689163208008,22304717.92204421,0.17957830429077148,22418683.985411793,0.1627640724182129,22894213.257057544,0.16928648948669436,12404251.983213142,0.16927671432495114,10925229.393966978,0.16277647018432614,10139120.42274897
11,0.16890215873718262,19244687.239633217,0.17839789390563965,19904856.87093926,0.2005257606506348,20136562.90757223,0.18494009971618647,20531024.41959697,0.18489623069763186,20874272.60009807,0.1783895492553711,21129512.789334796,0.1849026679992676,21340880.18342791,0.1849017143249512,21283327.093659632,0.18490290641784668,21576453.164801776,0.18488073348999026,21946803.743600972,0.1819014549255371,21917617.70338708,0.17838382720947266,22234883.807641022,0.20048046112060547,22213815.31939391,0.19521045684814453,22329205.68686218,0.17669916152954102,22799195.115243122,0.1849067211151123,12422383.902151732,0.18489789962768555,10937079.981843224,0.17851805686950686,10152989.85735403
12,0.18453073501586914,19152667.82207941,0.2005298137664795,19788380.26084655,0.22266626358032227,20032900.101511832,0.20056629180908206,20451617.615909047,0.20052146911621094,20788459.32739401,0.2005178928375244,21004189.868139204,0.20052790641784668,21253779.058932275,0.200528621673584,21202813.63861572,0.20052599906921387,21490298.29535689,0.20050549507141116,21858679.74634295,0.1975266933441162,21831373.058270913,0.20052099227905276,22104594.0373795,0.2161061763763428,22128616.168719664,0.21083426475524905,22245423.844071787,0.19232583045959475,22699741.177911673,0.20053553581237796,12440011.46149153,0.20241951942443848,10950151.199181672,0.1845231056213379,10158082.920571595
13,0.2001516819000244,19066983.38476955,0.21616148948669436,19712272.563055724,0.2382910251617432,19964702.482614048,0.21619129180908206,20377097.140171643,0.21614480018615725,20708036.48813792,0.21615052223205566,20922487.064075917,0.21615147590637207,21172142.01082719,0.21615195274353027,21127277.49969821,0.21615004539489746,21409515.152326923,0.21613121032714844,21775948.36966336,0.2131519317626953,21750484.209741432,0.21614813804626465,22019552.048228864,0.2317304611206055,22048421.51454097,0.2264590263366699,22166564.78729578,0.21596288681030276,22561360.77501531,0.2161562442779541,12457130.386599505,0.20641636848449707,10953100.533783315,0.20015430450439453,10170873.251865113
14,0.2157752513885498,18986725.442065403,0.2317850589752197,19640577.418806873,0.2539150714874268,19900080.58019729,0.2318141460418701,20306859.547942054,0.2317686080932617,20632317.094102312,0.23177361488342285,20845670.638134897,0.2317759990692139,21095271.299359825,0.23179173469543454,21056009.175501242,0.2382850646972656,21302985.109007012,0.23175525665283206,21697954.956100944,0.228776216506958,21674283.098450154,0.23177003860473636,21939457.35980302,0.24735665321350095,21972626.67424629,0.2420823574066162,22092054.131967947,0.2315864562988281,22476682.121627167,0.2382960319519043,12480565.740941178,0.21401071548461914,10958671.744521843,0.21578001976013186,10183040.221393261
15,0.2313988208770752,18911225.212545425,0.24741172790527344,19572734.07930072,0.2695417404174805,19838641.17748695,0.24743986129760745,20240385.930000648,0.24739527702331546,20560739.573668122,0.24739694595336914,20773117.465558723,0.25391101837158203,20993467.39767851,0.25392866134643555,20961601.02200849,0.2539100646972656,21232645.078510232,0.2473793029785156,21624142.954270735,0.2444033622741699,21602202.403531224,0.24739336967468264,21863701.25321701,0.2694942951202393,21871863.82781896,0.2577970027923584,22020997.681639887,0.24721264839172366,22396647.790039416,0.2539229393005371,12496541.473018225,0.23814940452575686,10976098.123644892,0.2314009666442871,10194645.06108548
16,0.2470269203186035,18839903.493001193,0.26303768157958984,19508338.866524037,0.2851686477661133,19780073.81250286,0.26956915855407715,20151918.24937477,0.26301932334899897,20492871.87173437,0.26302504539489746,20704335.600881316,0.26953554153442383,20926000.889140233,0.26955389976501465,20898968.751871288,0.2695338726043701,21165838.52547832,0.26951241493225103,21525866.570903383,0.2665338516235352,21506326.9927738,0.26302075386047363,21791797.819081448,0.2851192951202393,21804870.01533483,0.2733345031738281,21954174.61353694,0.26283764839172363,22320764.65195609,0.2695488929748535,12512063.290233,0.25377988815307617,10987157.171756469,0.2470262050628662,10205745.356140522
17,0.26917004585266113,18745153.35989471,0.2786581516265869,19447055.78909845,0.307295560836792,19701535.155618656,0.2852046489715576,20092959.22869369,0.2851583957672119,20402299.749366708,0.27864789962768555,20638972.602440946,0.28516125679016113,20861745.191129707,0.28517770767211914,20839275.208446234,0.2851593494415283,21102195.917682122,0.28514552116394043,21460383.817409903,0.2821662425994873,21442476.69391555,0.2786433696746826,21723388.229982566,0.3007431030273437,21740919.685418192,0.2954733371734619,21864200.583182953,0.27846121788024897,22248602.273165446,0.2851734161376953,12527143.662338633,0.2693967819213867,10998033.225085985,0.262650728225708,10216380.875638004
18,0.2847940921783447,18682228.298425026,0.2942836284637451,19388543.310473625,0.3229289054870605,19648833.20156144,0.3008277416229248,20036662.397992566,0.3007822036743164,20341896.977366056,0.29427433013916016,20576655.195174582,0.3007867336273193,20800397.665810663,0.30080103874206543,20782236.47514341,0.30078840255737305,21041406.66960094,0.30076956748962397,21397839.247549787,0.29779052734375,21381513.19034002,0.3007826805114746,21631737.78135749,0.31636643409729004,21679731.43809084,0.3110980987548828,21804017.006252076,0.2940852642059326,22179786.540216736,0.3007972240447998,12541795.843798101,0.2850222587585449,11008744.5305826,0.2782750129699707,10226589.583898768
19,0.30041933059692383,18622192.829953186,0.3164196014404297,19309933.908368394,0.33855247497558594,19598248.54198005,0.3164527416229248,19982737.07867876,0.316408634185791,20284090.5292804,0.3164088726043701,20493070.88813707,0.31641149520874023,20741694.758818805,0.3164305686950684,20727589.120372616,0.3164098262786865,20983252.01667355,0.3163938522338867,21337931.91719618,0.3134150505065918,21323142.01084792,0.3164069652557373,21570407.230944086,0.3319973945617676,21621034.714215837,0.3267226219177246,21746304.38252844,0.3162214756011963,22087421.703298926,0.3164215087890625,12556033.082049347,0.3006470203399658,11019287.264483668,0.30040884017944336,10240384.310980368
20,0.3160433769226074,18564791.290742293,0.3320443630218506,19257172.915712815,0.35417652130126953,19549578.140619747,0.3320775032043457,19930986.245909747,0.3320326805114746,20228672.641888216,0.3320376873016357,20437032.044212345,0.3320353031158447,20685407.48245361,0.3320486545562744,20675185.537596237,0.3385500907897949,20904855.524936594,0.33201956748962397,21280431.278436854,0.3290410041809082,21267134.36637173,0.3320310115814209,21511576.172340505,0.34761738777160645,21564688.98306448,0.3423469066619873,21690856.17201639,0.33184814453125,22025482.16673424,0.3386025428771973,12575554.52403857,0.3162710666656494,11029664.08721437,0.3160343170166016,10249690.359620793
