,time0,res0,time1,res1,time2,res2,time3,res3,time4,res4,time5,res5,time6,res6,time7,res7,time8,res8,time9,res9,time10,res10,time11,res11,time12,res12,time13,res13,time14,res14,time15,res15,time16,res16,time17,res17
0,0.0,8530017.652119162,0.0,7581085.635553717,0.0,6982017.370512031,0.0,6509415.8812124245,0.0,6345581.901062233,0.0,6018910.183248389,0.0,6115020.46451022,0.0,5984258.5572728,0.0,5687453.038265503,0.0,5634025.962411687,0.0,5444608.597363988,0.0,5459882.293664845,0.0,5326741.833997569,0.0,5308913.252626661,0.0,5321949.814917476,0.0,17729365.022583615,0.0,19710398.213036906,0.0,20530000.71565317
1,0.03125786781311035,9154844.047787476,0.015628337860107422,7938910.4123267755,0.0156252384185791,7301868.863672673,0.015625,7065154.824217613,0.02213954925537109,6915486.780645538,0.01562643051147461,6650955.556998805,0.015624046325683594,6405041.363747499,0.0156252384185791,6267501.279772829,0.02214217185974121,6116469.368494727,0.015625476837158203,6084217.502031684,0.01562666893005371,5817786.102039045,0.01563239097595215,5742290.2509005945,0.015623092651367188,5691148.12633717,0.015624761581420897,5736549.640493442,0.015625715255737305,5573835.546654621,0.03125333786010742,15338135.70202026,0.01563119888305664,16921331.47826233,0.01563286781311035,18110899.557347387
2,0.04688215255737305,9240763.805097042,0.03777360916137695,8215599.334820813,0.03776168823242188,7568241.699040163,0.03125166893005371,7083594.048373577,0.03776288032531738,7025340.02179028,0.031249046325683594,6657677.440389547,0.0312502384185791,6379830.7918733135,0.03125190734863281,6443050.7541645365,0.0377812385559082,6234724.663678513,0.03125309944152832,6193214.65429047,0.03125143051147461,5964888.776056791,0.03125739097595215,5772635.014077437,0.03124833106994629,5981645.524117861,0.03776216506958008,5552366.380131262,0.03125,5599042.133652241,0.0468747615814209,14711961.907634923,0.03125715255737305,16526933.229227338,0.03125786781311035,18262139.097343065
3,0.06250619888305664,9338907.43115714,0.053400516510009766,8150213.729790928,0.053386449813842766,7707385.050035405,0.046873807907104485,7204078.953136602,0.05338549613952637,7130632.006507462,0.046873807907104485,6790708.248836668,0.0468754768371582,6535919.834212465,0.05339908599853516,6456555.964020513,0.05339193344116211,6218281.110047522,0.046875715255737305,6205554.349315385,0.046875953674316406,6077666.689575677,0.04688429832458496,5868314.932903813,0.046875715255737305,5999980.33665656,0.05338764190673828,5797297.287084857,0.053391218185424805,5676355.025733471,0.06901264190673828,14643219.183853263,0.04688072204589844,16119716.098651342,0.04688119888305664,17361905.16489858
4,0.07818126678466797,9287392.77545463,0.06902718544006348,8298914.006138234,0.06901168823242188,7793262.12854763,0.06650876998901367,7284571.722603864,0.06901431083679199,7161900.329062519,0.06900620460510254,6797699.809931946,0.06901216506958008,6788397.778610298,0.06902337074279785,6459804.5863904245,0.06901288032531737,6377659.68663972,0.06901359558105469,6124267.794783396,0.0625007152557373,5960338.454046027,0.06250762939453125,5983753.596393167,0.062498807907104485,5834896.23110521,0.0690145492553711,5700691.931776959,0.06901407241821289,5680173.201599679,0.0846400260925293,14242799.553533638,0.06250429153442383,15995908.150547761,0.06250429153442383,17269972.54370943
5,0.09375548362731934,9532087.410338024,0.08465003967285156,8519903.335497001,0.08463597297668457,7729215.561002092,0.08213520050048828,7403658.929431182,0.08463573455810547,7244582.540472818,0.08614230155944824,7040264.129291824,0.08463668823242188,6759781.469997014,0.0846555233001709,6695150.488316575,0.08463859558105469,6464393.211397396,0.08463788032531737,6223831.459139083,0.08464431762695312,6150864.631763119,0.07813215255737305,6051230.070815427,0.07812166213989258,6078324.580100783,0.08463811874389647,5867746.142092868,0.0846409797668457,5832356.627220272,0.10026288032531737,14166962.00171043,0.07813072204589844,16183894.097780192,0.07813382148742676,17274661.813090276
6,0.11589407920837402,9293874.26607725,0.10027408599853516,8166971.278202368,0.10026025772094728,8027025.813168916,0.09776115417480467,7510340.241914219,0.10026001930236816,7290217.7175210975,0.08907222747802734,6949644.410442366,0.100264310836792,6618152.848861388,0.10027265548706056,6614964.409182345,0.1002633571624756,6456578.172435049,0.10026192665100098,6394940.541551457,0.10026693344116212,6270948.618551557,0.09375905990600586,6045300.249328962,0.10026240348815918,5962086.682649311,0.10026192665100098,6014060.7835865095,0.1002647876739502,5656209.266229516,0.11588764190673828,14383586.51103715,0.09375333786010742,15479381.91734394,0.09388446807861328,16610985.232183034
7,0.1315176486968994,9256543.325631516,0.1224067211151123,8412599.569249677,0.12239408493041992,7843939.665218313,0.11338281631469728,7442371.491495783,0.12239718437194826,7084840.923101377,0.10469722747802734,6935910.210126092,0.11588811874389647,6781779.358180697,0.11589741706848145,6639063.833191176,0.12239980697631835,6449420.558807316,0.11588549613952635,6425808.201549666,0.11589431762695312,6218877.508020715,0.1159038543701172,6189171.865510875,0.11588692665100098,6028697.448318089,0.12240028381347655,5953319.516504835,0.1158888339996338,5894077.560690234,0.13151288032531738,13785420.272447038,0.11589193344116212,15416575.948885707,0.09989333152770996,16442881.885300575
8,0.14714574813842773,9403097.69887488,0.13803911209106445,8453237.668107262,0.13802742958068848,7734621.395765572,0.12900733947753906,7391578.70469827,0.13802194595336914,7142421.7913590465,0.12032294273376465,6932854.2190292245,0.1315138339996338,6758573.293600881,0.13152313232421875,6503075.499137977,0.13802289962768555,6559216.873049231,0.13151240348815918,6368766.550300572,0.1315174102783203,6283402.438784321,0.13152170181274414,6085318.465800218,0.1315135955810547,6136264.449455343,0.1380302906036377,5912104.912981863,0.131514310836792,5868807.7619675,0.1536417007446289,13559402.082152613,0.1315150260925293,15448911.94453121,0.1155264377593994,16706747.379192648
9,0.16276884078979492,9454469.865367759,0.15366363525390625,8386024.88733659,0.1536540985107422,7936630.601973904,0.1511392593383789,7542886.218418824,0.15364599227905273,7551525.07573122,0.13594675064086914,7089693.539530064,0.1536421775817871,6855987.197776799,0.15371060371398926,6675552.64106158,0.15364837646484375,6486478.136591394,0.14713597297668454,6273365.028683212,0.14714384078979492,6365542.447429822,0.14714860916137695,6208467.401793803,0.14713716506958008,6132340.84970166,0.1536569595336914,5870002.035645495,0.15365386009216309,5735651.511353983,0.16927456855773926,13746600.135211792,0.14714312553405762,14932595.922545979,0.1311502456665039,16154790.845222412
