,time0,res0,time1,res1,time2,res2,time3,res3,time4,res4,time5,res5,time6,res6,time7,res7,time8,res8,time9,res9,time10,res10,time11,res11,time12,res12,time13,res13,time14,res14,time15,res15,time16,res16,time17,res17
0,0.0,22051552.78031149,0.0,22573888.1954824,0.0,22091987.023039445,0.0,23177922.94808486,0.0,23299877.280976452,0.0,23292770.002457183,0.0,23803834.537791513,0.0,24946164.04753267,0.0,24763212.21874488,0.0,23732491.270336367,0.0,24022303.782002848,0.0,25729932.677677494,0.0,25666644.487363353,0.0,25924151.771041043,0.0,25503904.52210786,0.0,12590241.279495738,0.0,11052397.958504274,0.0,10179068.708289245
1,0.009994268417358398,20776861.314320303,0.018159151077270508,20066377.21420252,0.010037899017333984,21290714.80203281,0.012056827545166016,21383465.059995938,0.01975107192993164,21213901.1365534,0.031258583068847656,21074668.489953324,0.015624523162841797,22104755.909320608,0.015624523162841797,22895283.06812413,0.030642271041870117,22005595.389528126,0.015625715255737305,22519028.027297445,0.010045289993286131,22349850.278341785,0.015625476837158203,22851668.144773427,0.015624284744262697,23294073.336980302,0.009929656982421877,23713169.921392784,0.01562666893005371,23845723.334530007,0.0312504768371582,12869114.95723846,0.022141218185424805,11227640.666978378,0.01563119888305664,10000717.32343375
2,0.013991117477416992,19951301.396967024,0.03378891944885254,20106936.202917263,0.035673856735229485,20611394.23553785,0.032166242599487305,19872343.93730207,0.03998064994812012,20967326.130866617,0.04688477516174317,20655947.100831736,0.0312497615814209,21304028.569352712,0.03125,22196465.401219543,0.04626679420471192,22151436.17546735,0.0312495231628418,21757491.459687337,0.030040740966796875,22127185.82835357,0.031250715255737305,22839130.593060784,0.0312497615814209,23220891.068796977,0.02992892265319824,23080305.494605374,0.037767887115478516,23091204.719686996,0.0468747615814209,12936482.196516769,0.037761926651000984,11050959.450975994,0.031260013580322266,10122925.317128973
3,0.01798868179321289,20352078.792762242,0.04941082000732422,20243538.633691873,0.051349401473999016,20171098.617887646,0.05227160453796387,19936962.433635723,0.06004190444946289,20734419.62960592,0.06251025199890138,20578284.60636716,0.046874284744262695,21181784.591975134,0.046873807907104485,22377908.899117038,0.0618896484375,21807164.53648521,0.04687237739562988,21815302.035018962,0.05018067359924317,21980511.59929221,0.0533902645111084,23084579.185518816,0.04687690734863281,22550892.721986655,0.04495573043823242,22613086.873625576,0.05339264869689941,22700541.954049714,0.06901288032531737,13181026.8244018,0.05338430404663086,11272609.725065868,0.04688262939453125,10189041.919715518
4,0.021986007690429688,20401379.282403186,0.06503820419311522,19592005.070564028,0.06692337989807129,20004910.001649667,0.0703589916229248,20278329.781419005,0.08516073226928711,20563812.84751577,0.07813215255737305,20395584.440931223,0.06558847427368164,21325328.749107007,0.06249809265136719,21836986.642023336,0.0775141716003418,21136593.275589403,0.0624995231628418,21687601.428096022,0.07034754753112793,21903066.571689554,0.06902289390563965,22071413.037182648,0.0625002384185791,22563675.104641203,0.0749971866607666,22751277.439644337,0.06902003288269043,22444230.28634146,0.08463668823242188,13025221.406413823,0.0690152645111084,11114519.64680051,0.06250429153442383,10313287.969977798
5,0.02598404884338379,19539965.27324339,0.08066272735595703,19732236.012562558,0.0825498104095459,19973903.483173467,0.09854388236999513,20099446.422489826,0.09977197647094728,20141689.39159296,0.09375858306884766,20553706.24799316,0.08575582504272461,21070090.35807271,0.08463263511657715,21303028.54931048,0.09313845634460448,21488528.427640747,0.07812356948852539,21066753.656805377,0.09026432037353516,21475213.553234298,0.08463907241821289,21857604.195674825,0.08462953567504883,22126633.12286681,0.09020018577575684,21788217.67901181,0.08464241027832031,22119617.89345797,0.10027647018432616,12982519.357408041,0.08463644981384277,11288689.702017529,0.07815051078796388,9972958.933023939
6,0.03497815132141113,20158859.032004267,0.09628796577453612,19572353.342767566,0.0981740951538086,19670038.615065567,0.11416935920715332,19195483.836215727,0.10982728004455566,20520534.12533668,0.11589670181274415,20240292.071271546,0.10593461990356444,20477993.037117437,0.100264310836792,21446197.88149562,0.1087656021118164,21130350.312648628,0.10026311874389647,20898783.704186685,0.11008334159851074,21193632.388808664,0.1002650260925293,21847173.875274107,0.10026192665100098,22390229.183674026,0.110198974609375,21870164.350583218,0.10026788711547853,22174572.419958275,0.11588621139526367,13027509.869230555,0.10025978088378906,11027978.65564325,0.09375452995300293,10363814.98375423
7,0.043973445892333984,20100290.135453228,0.1159231662750244,19795458.60955452,0.11379837989807128,19134695.121912997,0.12979722023010254,19402705.960461754,0.12743067741394046,20068564.74615444,0.13404154777526855,20606530.54162373,0.1260533332824707,20592180.855364293,0.1158883571624756,20677702.55700511,0.1309051513671875,20857437.50814012,0.1158888339996338,20528772.0438988,0.13024353981018064,21129437.602537706,0.115889310836792,21874974.95876159,0.11590123176574707,21569155.22313697,0.13010764122009275,21574105.107912436,0.1158897876739502,22282662.387954358,0.13151192665100098,12917876.196486872,0.12239670753479005,11159059.414318226,0.11589694023132326,10219704.63885575
8,0.05296754837036133,19297175.918530595,0.13155126571655273,19443207.432819698,0.13593530654907227,19558315.998407736,0.14542150497436526,19361836.315692265,0.14755630493164062,20096523.0398555,0.14966559410095215,19668086.842819136,0.14407992362976074,20658643.425634764,0.13151288032531738,20455809.157119766,0.1465306282043457,20419221.59922762,0.13151097297668454,20881638.138913553,0.1501781940460205,21190836.440669388,0.13151288032531738,21656503.874423105,0.13151025772094727,22002941.243485138,0.15027499198913574,21364917.431287944,0.1380293369293213,21808601.056935225,0.15364432334899902,13189849.685752783,0.13802361488342285,11206628.049290678,0.1315164566040039,10148449.139105307
9,0.056964874267578125,19530838.975187503,0.14717626571655273,19370275.081737038,0.15156102180480954,19954168.943112716,0.16104578971862793,19604712.601596624,0.16566991806030273,20210315.484176308,0.16529154777526855,19842156.034872733,0.159712553024292,20410097.641354635,0.14713716506958008,21019112.793422192,0.16433191299438474,20736974.33150792,0.14713597297668454,20738422.663818672,0.1702899932861328,21041545.98920606,0.15365004539489746,21417976.581313904,0.14713621139526367,21513817.00526891,0.1698322296142578,21703073.303743992,0.15365386009216309,22043075.041467786,0.1692793369293213,12937225.400393326,0.15364694595336914,10930150.77096333,0.14714932441711426,10213333.246125543
