N,time0,res0,time1,res1,time2,res2,time3,res3,time4,res4,time5,res5,time6,res6,time7,res7,time8,res8,time9,res9,time10,res10,time11,res11,time12,res12,time13,res13,time14,res14,time15,res15,time16,res16,time17,res17
1.0,0.060962677001953125,19837406.0,0.162797212600708,19516906.0,0.16718554496765137,19427192.0,0.18067407608032227,19987356.0,0.1847083568572998,20042040.0,0.18091630935668945,19754170.0,0.17533421516418457,20563968.0,0.16277074813842773,22064572.0,0.173325777053833,21199618.0,0.16276025772094727,21342064.0,0.19443440437316895,21982698.0,0.16927385330200195,21279178.0,0.16276144981384277,21861024.0,0.18996119499206543,21857488.0,0.1692800521850586,21008288.0,0.18490123748779297,12336387.0,0.16926908493041992,10994446.0,0.16276764869689941,10258592.0
1.0,0.06496000289916992,19714934.0,0.17842316627502441,19266138.0,0.18280792236328125,19688542.0,0.1963059902191162,19847026.0,0.20977020263671875,20950960.0,0.20055031776428223,20406762.0,0.19095754623413086,20754092.0,0.18063902854919434,21500476.0,0.1901390552520752,20820318.0,0.1848926544189453,20740688.0,0.21001386642456055,20750744.0,0.18489933013916016,21310566.0,0.17838621139526367,21621668.0,0.20500397682189941,21690352.0,0.18490242958068848,21853960.0,0.20052552223205566,12578211.0,0.18489813804626465,11116873.0,0.17839932441711426,10240860.0
1.0,0.06895756721496582,19291280.0,0.19406390190124512,18894352.0,0.19843578338623047,19043160.0,0.211930513381958,19873902.0,0.2200326919555664,19459090.0,0.21618390083312988,20317060.0,0.20658564567565918,19351198.0,0.20035576820373535,20900508.0,0.2057628631591797,20688334.0,0.20052480697631836,20244328.0,0.23008179664611816,20967714.0,0.20052528381347656,22109304.0,0.20052123069763184,21543044.0,0.22506928443908691,21733662.0,0.20052671432495117,21700870.0,0.21614813804626465,12402980.0,0.20052123069763184,11097487.0,0.20052361488342285,10546633.0
1.0,0.07295513153076172,19424056.0,0.21620655059814453,19462236.0,0.21406030654907227,19977676.0,0.2275536060333252,18894356.0,0.23978447914123535,19984126.0,0.23180842399597168,19200586.0,0.22220849990844727,20609718.0,0.21598196029663086,20317060.0,0.22738194465637207,21004896.0,0.21863460540771484,20531650.0,0.2502593994140625,21585770.0,0.21614885330200195,20867082.0,0.21614670753479004,21117218.0,0.2501673698425293,21897892.0,0.21615266799926758,21661196.0,0.23177766799926758,12770029.0,0.22266316413879395,10982472.0,0.216156005859375,10396931.0
1.0,0.07695269584655762,19046236.0,0.23182964324951172,18957880.0,0.23620367050170898,18951754.0,0.243180513381958,19172612.0,0.2657766342163086,19923388.0,0.24743318557739258,19987356.0,0.24434113502502441,20355260.0,0.23160624504089355,20893756.0,0.24744606018066406,20330192.0,0.2343282699584961,20893760.0,0.2704000473022461,20247600.0,0.23177337646484375,21941990.0,0.23177313804626465,20867082.0,0.26470494270324707,20707774.0,0.23829245567321777,21784168.0,0.24739980697631836,12551560.0,0.23828601837158203,11332949.0,0.2317790985107422,10196794.0
1.0,0.08894634246826172,19263026.0,0.24745869636535645,19049316.0,0.25182604789733887,18906566.0,0.2588050365447998,19679002.0,0.27957868576049805,20014654.0,0.2630581855773926,19500542.0,0.25997376441955566,20137786.0,0.24722933769226074,20711122.0,0.26553797721862793,20744038.0,0.2499523162841797,20021118.0,0.2902226448059082,19953708.0,0.25046420097351074,21938442.0,0.24739789962768555,19940818.0,0.2868802547454834,20560648.0,0.2539174556732178,21787688.0,0.26953577995300293,12562841.0,0.25391292572021484,11153339.0,0.24740386009216309,10363925.0
1.0,0.09893989562988281,19363704.0,0.2653975486755371,18786714.0,0.2674553394317627,19018740.0,0.2744290828704834,19043160.0,0.2999100685119629,19516906.0,0.27868199348449707,19325876.0,0.27559852600097656,19807436.0,0.26285600662231445,20747390.0,0.281170129776001,22019998.0,0.2655761241912842,19910518.0,0.31015539169311523,20386998.0,0.27082014083862305,20570616.0,0.26302242279052734,21433096.0,0.30500173568725586,21300236.0,0.26954150199890137,21711384.0,0.28516268730163574,12726826.0,0.26953649520874023,11191888.0,0.263028621673584,10239204.0
0.0,0.10593533515930176,19691720.0,0.2812056541442871,18924536.0,0.2830960750579834,18064922.0,0.29656410217285156,18478700.0,0.3198542594909668,19491098.0,0.29430627822875977,19590910.0,0.29122185707092285,19744598.0,0.27848005294799805,20632286.0,0.29679417610168457,20773716.0,0.2812023162841797,20119844.0,0.33031368255615234,20298656.0,0.291015625,21314004.0,0.27864789962768555,21571824.0,0.32013416290283203,21419250.0,0.2851674556732178,21871618.0,0.3007845878601074,12534229.0,0.28516054153442383,11325776.0,0.2786529064178467,10393574.0
,0.10993313789367676,19297516.0,0.30083322525024414,18484672.0,0.2987179756164551,19197482.0,0.3121907711029053,18855124.0,0.33989453315734863,19206786.0,0.31644392013549805,19880322.0,0.30684661865234375,20361832.0,0.30062103271484375,19980902.0,0.3124203681945801,20711118.0,0.3003394603729248,21496998.0,0.3504812717437744,20175352.0,0.3111763000488281,21055800.0,0.2973144054412842,20873820.0,0.33725881576538086,21468456.0,0.30079007148742676,22023558.0,0.316408634185791,12689288.0,0.3007853031158447,11102867.0,0.2942776679992676,10359596.0
,0.11392998695373535,19449664.0,0.316464900970459,18676684.0,0.3208301067352295,19714934.0,0.32781481742858887,19510596.0,0.35994672775268555,19147820.0,0.33207058906555176,20326908.0,0.32247114181518555,20082498.0,0.31624484062194824,20783792.0,0.32804322242736816,20531644.0,0.3159651756286621,20272440.0,0.37038516998291016,20432048.0,0.3292083740234375,21275738.0,0.3174307346343994,20747390.0,0.36002540588378906,20570616.0,0.31641459465026855,20563968.0,0.3320333957672119,12865011.0,0.3229255676269531,11137771.0,0.3164196014404297,10406795.0
,0.11792802810668945,19581420.0,0.3320903778076172,18783680.0,0.33646416664123535,18900458.0,0.34343743324279785,19351198.0,0.37990331649780273,19920172.0,0.34769487380981445,19070744.0,0.33809471130371094,19718116.0,0.3319535255432129,19834202.0,0.34374380111694336,20920528.0,0.3315913677215576,20209782.0,0.389934778213501,19663108.0,0.34484004974365234,20897134.0,0.33751893043518066,21380588.0,0.3670210838317871,21261996.0,0.33504533767700195,20222844.0,0.3476579189300537,12685945.0,0.3385488986968994,11248667.0,0.3320460319519043,10364618.0
,0.12192511558532715,19194378.0,0.34771299362182617,18126020.0,0.35208654403686523,18724332.0,0.36141419410705566,19135454.0,0.39980244636535645,19360580.0,0.36331844329833984,19607502.0,0.36023592948913574,19545952.0,0.34749436378479004,19974444.0,0.3657979965209961,20810226.0,0.3472123146057129,20890380.0,0.4050412178039551,21045604.0,0.36046361923217773,20298658.0,0.3576009273529053,20773716.0,0.371018648147583,20964330.0,0.35526514053344727,20967718.0,0.36979150772094727,12650661.0,0.3541741371154785,11416751.0,0.3476700782775879,10623180.0
,0.12592315673828125,18927596.0,0.36333632469177246,18332712.0,0.3677084445953369,19086156.0,0.3770430088043213,18338636.0,0.41971755027770996,18747904.0,0.38124871253967285,18747904.0,0.3758583068847656,19545950.0,0.36311864852905273,20035564.0,0.38143086433410645,20226114.0,0.3628373146057129,19877118.0,0.430145263671875,20113342.0,0.37609124183654785,20674976.0,0.37766122817993164,20250870.0,0.3731868267059326,21199618.0,0.37542271614074707,20833770.0,0.38541674613952637,12518956.0,0.3697993755340576,11389366.0,0.3632934093475342,10264165.0
,0.12992072105407715,18915366.0,0.37896180152893066,18662340.0,0.38333654403686523,19325872.0,0.3966848850250244,18721308.0,0.4397711753845215,19411060.0,0.39701294898986816,19555426.0,0.3914823532104492,19790342.0,0.38524889945983887,19947264.0,0.3970606327056885,20144296.0,0.3784661293029785,19513750.0,0.44994664192199707,20355260.0,0.39171576499938965,20534964.0,0.39772987365722656,21158346.0,0.39151597023010254,21230756.0,0.3935551643371582,20509370.0,0.4010426998138428,12429011.0,0.3854231834411621,11297033.0,0.3789198398590088,10574859.0
,0.1369166374206543,19101504.0,0.39458680152893066,18373004.0,0.3989748954772949,18870360.0,0.4123075008392334,18623972.0,0.4595799446105957,18688762.0,0.41665101051330566,19561742.0,0.4071066379547119,19225540.0,0.4008810520172119,20323628.0,0.4126768112182617,19571930.0,0.4006063938140869,19947264.0,0.47010302543640137,20613046.0,0.4073374271392822,20048520.0,0.4177989959716797,21083052.0,0.4045085906982422,20793862.0,0.41567158699035645,20317060.0,0.41666650772094727,12520979.0,0.4010477066040039,11280805.0,0.39454150199890137,10353886.0
,0.1449120044708252,18527552.0,0.4167299270629883,17803166.0,0.41459107398986816,18364102.0,0.4279360771179199,19024884.0,0.479794979095459,19395398.0,0.43227553367614746,19200586.0,0.4227306842803955,19880328.0,0.4165050983428955,18951756.0,0.42830324172973633,20150808.0,0.416229248046875,20150802.0,0.49036288261413574,19640022.0,0.42946910858154297,20711118.0,0.4379088878631592,20528330.0,0.4322817325592041,21154930.0,0.43369078636169434,20502744.0,0.43229079246520996,12444077.0,0.41966772079467773,11248666.0,0.4166731834411621,10362945.0
,0.1509082317352295,19484806.0,0.432354211807251,18591732.0,0.43672657012939453,18629992.0,0.443558931350708,18510560.0,0.4995081424713135,19427192.0,0.44790101051330566,18166940.0,0.4383561611175537,19735030.0,0.43440771102905273,20222844.0,0.44397687911987305,19513750.0,0.4318568706512451,20113342.0,0.5054354667663574,20157316.0,0.4451003074645996,20390296.0,0.4559519290924072,20371700.0,0.4362788200378418,20577262.0,0.4493238925933838,20780430.0,0.44791603088378906,12656797.0,0.4398775100708008,11211531.0,0.4322988986968994,10340826.0
,0.15790390968322754,18750928.0,0.4479796886444092,18338640.0,0.45235514640808105,18392618.0,0.4591836929321289,19006450.0,0.5196309089660645,19266138.0,0.46352529525756836,19711750.0,0.4605696201324463,19462236.0,0.45003771781921387,18985190.0,0.4595527648925781,19613844.0,0.4474830627441406,19455952.0,0.5250048637390137,20185136.0,0.4607250690460205,20292102.0,0.4715847969055176,20045282.0,0.4402761459350586,20387000.0,0.46494555473327637,21307120.0,0.46432042121887207,12466244.0,0.4600374698638916,11229155.0,0.447922945022583,10479666.0
,0.16390061378479004,18804384.0,0.4636037349700928,17976878.0,0.46797823905944824,18139120.0,0.48131227493286133,18650286.0,0.5398342609405518,18633000.0,0.47914981842041016,19459090.0,0.476193904876709,18906564.0,0.46566057205200195,19714934.0,0.481689453125,19944038.0,0.463106632232666,19750980.0,0.5501148700714111,19646370.0,0.4763514995574951,20017886.0,0.48720717430114746,20393588.0,0.4442734718322754,20492812.0,0.48059535026550293,20428748.0,0.4899561405181885,12614320.0,0.48020124435424805,11252302.0,0.4635477066040039,10446878.0
,0.16789793968200684,18900460.0,0.479229211807251,18253870.0,0.48360133171081543,18247972.0,0.4969441890716553,17820430.0,0.565523624420166,18169876.0,0.5012795925140381,19744602.0,0.4918220043182373,19436606.0,0.48128747940063477,20288826.0,0.497316837310791,19266134.0,0.48506879806518555,19777564.0,0.5704493522644043,19747790.0,0.4919764995574951,20477254.0,0.5028340816497803,20635620.0,0.45926547050476074,21384046.0,0.4961988925933838,20393588.0,0.5055801868438721,12837134.0,0.49834489822387695,11387434.0,0.4791719913482666,10502446.0
,0.17189526557922363,19840614.0,0.4948544502258301,18136192.0,0.49922728538513184,17844390.0,0.5125703811645508,18777610.0,0.5797572135925293,18930652.0,0.5169131755828857,19360576.0,0.5074448585510254,19389136.0,0.5009262561798096,19900870.0,0.5129411220550537,19610674.0,0.5006992816925049,19487952.0,0.5905635356903076,19341484.0,0.5099380016326904,19810634.0,0.5184576511383057,20499438.0,0.46725964546203613,20880256.0,0.5118217468261719,20425446.0,0.5212056636810303,12799679.0,0.5140247344970703,11459066.0,0.5033280849456787,10671033.0
,0.17589282989501953,18279084.0,0.5169880390167236,17790804.0,0.5148522853851318,18594734.0,0.528191089630127,18386676.0,0.599876880645752,18632998.0,0.532538890838623,18398564.0,0.5230705738067627,18994392.0,0.5165500640869141,19516906.0,0.5285625457763672,19491098.0,0.5163240432739258,19452810.0,0.6101717948913574,19581420.0,0.5255656242370605,19850232.0,0.5341269969940186,20051754.0,0.4782531261444092,20890380.0,0.533949613571167,20573938.0,0.5368301868438721,13044985.0,0.5295987129211426,11387434.0,0.5134110450744629,10485550.0
,0.17989015579223633,18443954.0,0.5326211452484131,17811798.0,0.5369937419891357,18656318.0,0.5438182353973389,19360580.0,0.6197738647460938,18484672.0,0.5481610298156738,18659330.0,0.5451993942260742,19526364.0,0.5321736335754395,19646366.0,0.5441884994506836,19950484.0,0.5319466590881348,19813838.0,0.63059401512146,19194380.0,0.5452015399932861,20499438.0,0.5562112331390381,20348682.0,0.4832494258880615,20147554.0,0.5495834350585938,20219582.0,0.552454948425293,12699542.0,0.54522705078125,11323944.0,0.5335328578948975,10505840.0
,0.18388772010803223,18367072.0,0.5482428073883057,17998376.0,0.552617073059082,18114316.0,0.5594396591186523,18510560.0,0.6399526596069336,18750928.0,0.5637905597686768,18985194.0,0.5608325004577637,19459090.0,0.5477948188781738,19116938.0,0.5598142147064209,19545950.0,0.5475749969482422,19783950.0,0.6501455307006836,19366834.0,0.5608277320861816,20250870.0,0.5718445777893066,20361834.0,0.4872472286224365,20897134.0,0.5652081966400146,20797220.0,0.5745840072631836,12707008.0,0.56085205078125,11451692.0,0.5545525550842285,10339158.0
,0.19388198852539062,18861222.0,0.5638673305511475,18105534.0,0.5682435035705566,18347528.0,0.5750644207000732,18424198.0,0.6596367359161377,18181618.0,0.579413890838623,19052390.0,0.5764570236206055,19335240.0,0.5634205341339111,20295380.0,0.5819547176361084,19163322.0,0.5632009506225586,19113850.0,0.6702039241790771,19172612.0,0.576451301574707,19947264.0,0.5874676704406738,19386000.0,0.4912450313568115,19977676.0,0.5808286666870117,20106846.0,0.5902161598205566,12717277.0,0.5764749050140381,11137771.0,0.5737555027008057,10560316.0
,0.20387578010559082,18594734.0,0.5794909000396729,18062004.0,0.5838654041290283,18262716.0,0.6048324108123779,18228730.0,0.6796212196350098,18120164.0,0.595038890838623,18600746.0,0.5920805931091309,18960938.0,0.579045295715332,19714930.0,0.5975766181945801,19382870.0,0.5789556503295898,19817036.0,0.6900668144226074,19018740.0,0.5920748710632324,19877118.0,0.603090763092041,19481654.0,0.4952433109283447,20860342.0,0.5964710712432861,20014654.0,0.6058404445648193,12699545.0,0.5920984745025635,11382012.0,0.5938465595245361,10524500.0
,0.21386981010437012,19319630.0,0.6016190052032471,17871304.0,0.5994901657104492,18114316.0,0.610828161239624,18551510.0,0.6997973918914795,19083072.0,0.6171739101409912,19043160.0,0.6077048778533936,19116938.0,0.601184606552124,19850228.0,0.6132001876831055,19610672.0,0.5849606990814209,19455952.0,0.7104110717773438,19877118.0,0.607701301574707,19430332.0,0.6187207698822021,19937594.0,0.5052363872528076,20570616.0,0.6120913028717041,19947264.0,0.6214628219604492,13069918.0,0.61423659324646,11499850.0,0.6139645576477051,10592049.0
,0.21786737442016602,18721306.0,0.6172513961791992,17850154.0,0.6151144504547119,18083734.0,0.6158246994018555,18133260.0,0.7200024127960205,18516544.0,0.6328005790710449,18341602.0,0.6233313083648682,18897408.0,0.6168079376220703,19360580.0,0.6288249492645264,18858174.0,0.6005909442901611,19744602.0,0.7303261756896973,19555424.0,0.6233258247375488,19883538.0,0.634340763092041,20178614.0,0.5142319202423096,20599732.0,0.6277031898498535,20438648.0,0.639456033706665,12564873.0,0.6298618316650391,11554080.0,0.6320281028747559,10541526.0
,0.22186493873596191,18338640.0,0.6328754425048828,17591538.0,0.6372535228729248,17623412.0,0.6208219528198242,18200730.0,0.7447159290313721,18744876.0,0.6484251022338867,18370034.0,0.6390857696533203,19079992.0,0.6324350833892822,18373004.0,0.6444501876831055,18801342.0,0.6162183284759521,19783950.0,0.7501118183135986,19203686.0,0.6454646587371826,20216312.0,0.64996337890625,19691722.0,0.5192282199859619,20573938.0,0.6498374938964844,20008186.0,0.655083417892456,12883155.0,0.6454837322235107,11311302.0,0.6476593017578125,10685831.0
,0.2258625030517578,18510560.0,0.6484982967376709,17481566.0,0.6528763771057129,18086654.0,0.6258196830749512,18398564.0,0.7595787048339844,18313252.0,0.6640479564666748,18846450.0,0.6450924873352051,19200586.0,0.6480646133422852,18897408.0,0.666583776473999,19613840.0,0.631843090057373,19363706.0,0.7703824043273926,19424056.0,0.6610877513885498,19877112.0,0.6720986366271973,20897134.0,0.5292227268218994,20960940.0,0.6654648780822754,20534964.0,0.670708417892456,12582274.0,0.6611135005950928,11215152.0,0.6632823944091797,10524501.0
,0.2298598289489746,18421222.0,0.6641266345977783,17976878.0,0.6685020923614502,18117236.0,0.6408095359802246,18111386.0,0.7794711589813232,17934066.0,0.6796746253967285,18367072.0,0.660722017288208,19856642.0,0.6636824607849121,19083072.0,0.682215690612793,19420916.0,0.6474645137786865,19141640.0,0.7954440116882324,19203686.0,0.6767160892486572,19487952.0,0.6877250671386719,20113342.0,0.5332202911376953,21168600.0,0.6810925006866455,20017886.0,0.6903419494628906,12278420.0,0.67673659324646,11457214.0,0.681326150894165,10503315.0
,0.2338573932647705,18378938.0,0.6797487735748291,17844386.0,0.6841263771057129,18449914.0,0.6528029441833496,17844390.0,0.7995431423187256,17904082.0,0.6952986717224121,19083072.0,0.6763484477996826,19398532.0,0.6858117580413818,19200582.0,0.6978390216827393,18623972.0,0.6630895137786865,19231756.0,0.8105154037475586,19581424.0,0.6923391819000244,20499438.0,0.7033493518829346,20377118.0,0.5372176170349121,20393588.0,0.6967127323150635,20323628.0,0.7059698104858398,12843355.0,0.6923608779907227,11413062.0,0.6969602108001709,10493144.0
,0.2378549575805664,18010010.0,0.6953725814819336,17496078.0,0.6997509002685547,17728942.0,0.6597981452941895,18316210.0,0.8196656703948975,18259766.0,0.7174367904663086,18219894.0,0.6919729709625244,18510564.0,0.7014443874359131,19015668.0,0.7134637832641602,18988260.0,0.6787135601043701,19780758.0,0.8304219245910645,19516906.0,0.707963228225708,19325876.0,0.7189726829528809,19813838.0,0.5412144660949707,20216318.0,0.7123410701751709,20711118.0,0.7215976715087891,12907053.0,0.7144966125488281,11438790.0,0.7125835418701172,10446880.0
,0.24884867668151855,18395594.0,0.7175095081329346,17790804.0,0.7153744697570801,18682722.0,0.6647953987121582,18510564.0,0.8396172523498535,18139120.0,0.7330622673034668,19203686.0,0.7075958251953125,18894356.0,0.7170693874359131,18747904.0,0.7290892601013184,18900458.0,0.7008535861968994,18840362.0,0.8503315448760986,19021808.0,0.7300927639007568,19889962.0,0.7345983982086182,20425446.0,0.5452115535736084,19813838.0,0.7279620170593262,20638958.0,0.737215518951416,12853132.0,0.7301230430603027,11425916.0,0.7322063446044922,10598099.0
